PackNum,O1,O2,T3,T4,,PackNum,O1,O2,T3,T4
1705,0.4,0.2468405217,0.09841089097,0.325382543,,1705,0.4,0.2484827504,0.09862489569,0.327288749
1706,0.4,0.2472452614,0.09838456953,0.3259566555,,1706,0.4,0.2460630856,0.09829263524,0.3245238538
1707,0.4,0.2469694586,0.09843263477,0.3255534416,,1707,0.4,0.2488459099,0.0986783015,0.3277014997
1708,0.4,0.2461828672,0.09828271702,0.3246596572,,1708,0.4,0.2463663543,0.09838151777,0.3247843979
1709,0.4,0.2473032449,0.09851159907,0.3258910426,,1709,0.4,0.2486483084,0.09865274301,0.3275019908
1710,0.4,0.2456751305,0.09824533295,0.3240420571,,1710,0.4,0.2465929476,0.0984143242,0.3250418902
1711,0.4,0.2474298929,0.09852342465,0.3260287533,,1711,0.4,0.2472712014,0.09847116325,0.3258582362
1712,0.4,0.2462351286,0.09837007367,0.3245688673,,1712,0.4,0.2468737096,0.09846124502,0.325286031
1713,0.4,0.2482931598,0.09866037241,0.3269812841,,1713,0.4,0.24679856,0.09840059128,0.3253310445
1714,0.4,0.245931097,0.09835290752,0.3241942636,,1714,0.4,0.2468637913,0.09847726677,0.3252600911
1715,0.4,0.2485777365,0.09869165296,0.3273112558,,1715,0.4,0.2457598169,0.09828309849,0.3241000405
1716,0.4,0.2461603605,0.09841203538,0.3244090313,,1716,0.4,0.2471914741,0.09854287962,0.3255622154
1717,0.4,0.2483614429,0.09865732065,0.3270045538,,1717,0.4,0.2453894094,0.09827623203,0.3235888706
1718,0.4,0.2464231934,0.09845857473,0.3246634719,,1718,0.4,0.2476793744,0.09861802923,0.326095892
1719,0.4,0.2476110912,0.09854173521,0.3261473905,,1719,0.4,0.2454081015,0.09830407935,0.3235442386
1720,0.4,0.2465643373,0.09848146294,0.3247657058,,1720,0.4,0.248296593,0.0987000453,0.3267478244
1721,0.4,0.2465715852,0.09840745774,0.3248706101,,1721,0.4,0.2457315881,0.09838838424,0.3238177527
1722,0.4,0.2467653721,0.09853715757,0.3249301194,,1722,0.4,0.2485739218,0.09875078082,0.3270140906
1723,0.4,0.245707174,0.09832010109,0.3237525213,,1723,0.4,0.2460638486,0.09844140858,0.3240794411
1724,0.4,0.2471636268,0.09858369692,0.3253016713,,1724,0.4,0.2483190997,0.09868593091,0.3266711489
1725,0.4,0.2453909353,0.09830751258,0.3232676728,,1725,0.4,0.2463842834,0.09847993706,0.3243762249
1726,0.4,0.2474050974,0.09862260687,0.3255484825,,1726,0.4,0.2470732184,0.09855394225,0.3251857044
1727,0.4,0.2461317502,0.09847612236,0.3240527382,,1727,0.4,0.2466677157,0.09855317931,0.3246997115
1728,0.4,0.2483190997,0.0987778652,0.3266341463,,1728,0.4,0.2464605775,0.09846696707,0.3245547529
1729,0.4,0.245783468,0.0984551415,0.3236933934,,1729,0.4,0.2467230289,0.09859323367,0.324789357
1730,0.4,0.2484350666,0.09881410486,0.3268275517,,1730,0.4,0.2456217247,0.09841394273,0.3235663639
1731,0.4,0.246134802,0.09854974608,0.3240485421,,1731,0.4,0.2471128913,0.09868135327,0.325190282
1732,0.4,0.2480597001,0.0987664211,0.3263694061,,1732,0.4,0.2453348592,0.09842347948,0.3231723053
1733,0.4,0.2464502778,0.09860772954,0.3243735546,,1733,0.4,0.2475416637,0.09874353289,0.32565682
1734,0.4,0.2470262976,0.09862565863,0.3251727344,,1734,0.4,0.2459242305,0.09853525022,0.3238257635
1735,0.4,0.2466940371,0.09864511361,0.3246615645,,1735,0.4,0.2492613309,0.09899034404,0.3276549603
1736,0.4,0.2478167036,0.0986847865,0.3262095701,,1736,0.4,0.2440382424,0.0983059867,0.3216613022
1737,0.4,0.2464052643,0.09866495005,0.3242568247,,1737,0.4,0.2484266743,0.09888505829,0.3266566531
1738,0.4,0.2454119162,0.09845208974,0.3232611878,,1738,0.4,0.2462133848,0.09862298834,0.3240950814
1739,0.4,0.2472746346,0.09875001788,0.3253058675,,1739,0.4,0.2477449872,0.09875917316,0.325931097
1740,0.4,0.2457663019,0.09852380612,0.3236590611,,1740,0.4,0.2466120211,0.09865846506,0.3245902296
1741,0.4,0.2478460768,0.09881982691,0.3260085354,,1741,0.4,0.2471849892,0.09868020885,0.3253337148
1742,0.4,0.2460726224,0.09858560427,0.3240332833,,1742,0.4,0.2467974155,0.09870195265,0.3248477219
1743,0.4,0.2482603533,0.09889039887,0.3265124574,,1743,0.4,0.246466681,0.09859971867,0.3244830365
1744,0.4,0.2464251007,0.09864435067,0.3243754619,,1744,0.4,0.2470976325,0.09873742937,0.3251300098
1745,0.4,0.2508112438,0.09921350404,0.3294410033,,1745,0.4,0.2474638438,0.09862413275,0.3257750757
1746,0.4,0.2439680519,0.09830751258,0.3215590683,,1746,0.4,0.2470457526,0.0987816799,0.3250083208
1747,0.4,0.24899125,0.09895791908,0.3273036264,,1747,0.4,0.2452349141,0.0984589562,0.32290108
1748,0.4,0.2466543643,0.09869394178,0.3244265789,,1748,0.4,0.248346947,0.09891061679,0.3264098419
1749,0.4,0.2476213909,0.09873628496,0.32566979,,1749,0.4,0.2462011778,0.09860048161,0.3239459266
1750,0.4,0.2472143623,0.09873475908,0.3251235248,,1750,0.4,0.2489851465,0.098971652,0.3272605202
1751,0.4,0.246632239,0.09861726629,0.324610066,,1751,0.4,0.2465944735,0.09869127149,0.3244307751
1752,0.4,0.2475275493,0.09881257898,0.3254863028,,1752,0.4,0.2490538111,0.0989857664,0.3273223184
1753,0.4,0.2460539303,0.09857072694,0.3238456,,1753,0.4,0.2469973059,0.09874429583,0.3247657058
1754,0.4,0.2479811172,0.09885606657,0.3258773097,,1754,0.4,0.2480261307,0.09882669337,0.3260401974
1755,0.4,0.2467413394,0.09869165296,0.3245486494,,1755,0.4,0.2474432444,0.09879541282,0.3253104451
1756,0.4,0.248838662,0.09898500346,0.3269530553,,1756,0.4,0.247607658,0.09876298786,0.3256816155
1757,0.4,0.2461615049,0.0986554133,0.3239394416,,1757,0.4,0.2471621009,0.09880952722,0.3250731707
1758,0.4,0.2493826383,0.09910631095,0.3277533796,,1758,0.4,0.2461897337,0.09861612188,0.3243186229
1759,0.4,0.2453344777,0.09863901009,0.3233390077,,1759,0.4,0.2465532747,0.09882860072,0.3248103378
1760,0.4,0.2478636244,0.09898385905,0.3265063539,,1760,0.4,0.2445578046,0.09856080872,0.3228591183
1761,0.4,0.2451830341,0.09872484086,0.323647617,,1761,0.4,0.2462282622,0.09888086212,0.3249346971
1762,0.4,0.2464167084,0.09887170684,0.325306249,,1762,0.4,0.2438166083,0.09859895573,0.3223265861
1763,0.4,0.2447836349,0.09876603963,0.323482059,,1763,0.4,0.2463411773,0.09897355935,0.3253257039
1764,0.4,0.2449987841,0.0987256038,0.3238501776,,1764,0.4,0.243775791,0.09862909186,0.3223429893
1765,0.4,0.2447237441,0.09875955463,0.3234256014,,1765,0.4,0.2466425387,0.09899492168,0.3256385094
1766,0.4,0.2440275612,0.0985890375,0.3226126886,,1766,0.4,0.2442961162,0.09868821973,0.3227751949
1767,0.4,0.2452753499,0.09882020838,0.323889469,,1767,0.4,0.2466642825,0.09896173378,0.3255049949
1768,0.4,0.2438173712,0.09856805665,0.3221305105,,1768,0.4,0.2448767136,0.09875421405,0.3232218964
1769,0.4,0.2458620509,0.09887399566,0.3243483776,,1769,0.4,0.2458269556,0.09882364161,0.3243373149
1770,0.4,0.2449163865,0.09872789262,0.3231833679,,1770,0.4,0.2456297356,0.09881601221,0.3239444007
1771,0.4,0.2471323463,0.09901857283,0.3256900079,,1771,0.4,0.2456324059,0.09875879169,0.3240340462
1772,0.4,0.2447542617,0.09872102615,0.3228503445,,1772,0.4,0.2458502253,0.09886293303,0.3240409127
1773,0.4,0.2477083661,0.09908609303,0.3262400877,,1773,0.4,0.2449106645,0.09867143504,0.3230853301
1774,0.4,0.2453299001,0.09880380516,0.3234118685,,1774,0.4,0.2464144196,0.09893312352,0.3246134993
1775,0.4,0.2476549603,0.09904603867,0.3261321317,,1775,0.4,0.2446588942,0.09865884653,0.3226912715
1776,0.4,0.2457613428,0.09884881863,0.3238162268,,1776,0.4,0.2471205207,0.09902315047,0.3253318075
1777,0.4,0.2470804663,0.09894456763,0.3253886465,,1777,0.4,0.2448950242,0.09870729323,0.3228259304
1778,0.4,0.2460329495,0.09888429535,0.3240592232,,1778,0.4,0.2478228071,0.09911737358,0.3260997067
1779,0.4,0.2461935484,0.09882516749,0.3243094676,,1779,0.4,0.2454245047,0.09879922752,0.3233630403
1780,0.4,0.2464525666,0.09894838233,0.3245196576,,1780,0.4,0.248391579,0.09918451231,0.32674668
1781,0.4,0.245522161,0.09876336933,0.3234668002,,1781,0.4,0.2458826503,0.09888772858,0.3238379706
1782,0.4,0.246702811,0.099022769,0.324891591,,1782,0.4,0.2475904919,0.09912843621,0.3261008512
1783,0.4,0.2444883771,0.09874734759,0.3225867487,,1783,0.4,0.2453623251,0.0989232053,0.3235945927
1784,0.4,0.2462900603,0.09904680161,0.324706578,,1784,0.4,0.2460379086,0.09896707436,0.3244437451
1785,0.4,0.245229192,0.09888353241,0.3234484896,,1785,0.4,0.2458162745,0.09896631142,0.3241271249
1786,0.4,0.2473921274,0.09918298643,0.3259936581,,1786,0.4,0.2455133872,0.09888009918,0.3238749732
1787,0.4,0.2449591112,0.09888162506,0.3231112701,,1787,0.4,0.2458147486,0.09900369549,0.3241107217
1788,0.4,0.2474783397,0.09921159669,0.3261416685,,1788,0.4,0.2445822187,0.09879655723,0.3228556851
1789,0.4,0.245152135,0.09893998999,0.3234233126,,1789,0.4,0.2461634122,0.09907998951,0.3246215101
1790,0.4,0.2477648237,0.09925432134,0.3266265169,,1790,0.4,0.2436556279,0.09872178909,0.3218714923
1791,0.4,0.2449945879,0.09897127053,0.3232741578,,1791,0.4,0.2465136018,0.09916582028,0.3250491381
1792,0.4,0.2460085354,0.09903497604,0.3246031996,,1792,0.4,0.2442232554,0.09886026274,0.3224730706
1793,0.4,0.2452982381,0.09902505782,0.3236636387,,1793,0.4,0.2470621558,0.09925584722,0.3257491357
1794,0.4,0.2449217271,0.09892282383,0.3234462008,,1794,0.4,0.2444342083,0.09896097084,0.3228217343
1795,0.4,0.2453596548,0.09911012565,0.3238612403,,1795,0.4,0.2462992156,0.09922227785,0.3249846697
1796,0.4,0.2443319743,0.09895868202,0.3227709987,,1796,0.4,0.2448229264,0.09907350452,0.3233195527
1797,0.4,0.2454958396,0.09917802732,0.3240748635,,1797,0.4,0.2457636316,0.0991795532,0.3244563336
1798,0.4,0.244259495,0.09898919963,0.3227580288,,1798,0.4,0.2447676132,0.09909257802,0.3233718141
1799,0.4,0.2462645018,0.09931535656,0.3250933886,,1799,0.4,0.2459402522,0.09918680113,0.3248385666
1800,0.4,0.2429361753,0.09886064421,0.3213061536,,1800,0.4,0.2443472331,0.09909677419,0.322908328
1801,0.4,0.2463411773,0.09936265885,0.3252105,,1801,0.4,0.2441564981,0.09900026226,0.3227469661
1802,0.4,0.2437994421,0.09903077987,0.3222483847,,1802,0.4,0.2446695754,0.09915819088,0.3232672913
1803,0.4,0.2463602508,0.0993645662,0.3252570393,,1803,0.4,0.2434076723,0.09895334144,0.3218440264
1804,0.4,0.2440721932,0.09910249624,0.3225150323,,1804,0.4,0.2450914813,0.09924516606,0.3237094152
1805,0.4,0.2457437952,0.09928140572,0.3245303388,,1805,0.4,0.2431272918,0.09896135231,0.3214431014
1806,0.4,0.2441744272,0.09912691033,0.3226130701,,1806,0.4,0.2455557304,0.09931001597,0.3242663615
1807,0.4,0.2446604201,0.09913644708,0.3233573183,,1807,0.4,0.2432547028,0.09901742841,0.3216082779
1808,0.4,0.2442907756,0.09916467587,0.3227816799,,1808,0.4,0.2460226498,0.09939088763,0.3248488663
1809,0.4,0.2435862003,0.09901323224,0.3221156331,,1809,0.4,0.2435892521,0.09908494862,0.3219886036
1810,0.4,0.2445101209,0.09920015259,0.3230254393,,1810,0.4,0.245969244,0.09936380326,0.3247874496
1811,0.4,0.2429357938,0.09895563026,0.3213065351,,1811,0.4,0.2438032568,0.09913415826,0.322161791
1812,0.4,0.244986577,0.09928712777,0.3235034213,,1812,0.4,0.2455271201,0.09929246835,0.3242491953
1813,0.4,0.2429361753,0.0989819517,0.3212531292,,1813,0.4,0.244113392,0.09916238705,0.3225249505
1814,0.4,0.245707937,0.09935846268,0.3243445629,,1814,0.4,0.2446398207,0.0991387359,0.3232100708
1815,0.4,0.2433107789,0.09903535751,0.3216101853,,1815,0.4,0.2444555707,0.09920053406,0.3228644589
1816,0.4,0.2466093508,0.0994805331,0.325343633,,1816,0.4,0.2439169349,0.09904642014,0.3223101829
1817,0.4,0.243775028,0.09909677419,0.3220545979,,1817,0.4,0.2449339341,0.0992421143,0.3233432039
1818,0.4,0.2460905515,0.09934396681,0.3246569869,,1818,0.4,0.2439608039,0.09904756455,0.3221690389
1819,0.4,0.2446951339,0.09917993467,0.322958682,,1819,0.4,0.2459135493,0.09935235915,0.3243243449
1820,0.4,0.2480379563,0.09954767184,0.3268481511,,1820,0.4,0.2428205898,0.09884805569,0.3207987984
1821,0.4,0.2443262523,0.09913759149,0.3224028801,,1821,0.4,0.2470114203,0.09950342131,0.3254836325
1822,0.4,0.2481466752,0.09951829864,0.3269175786,,1822,0.4,0.2423132346,0.09877099874,0.3200507355
1823,0.4,0.2444750256,0.09914483942,0.322359774,,1823,0.4,0.247142646,0.09946412989,0.325471807
1824,0.4,0.2447180221,0.09908037098,0.3226863124,,1824,0.4,0.2450872851,0.09919404907,0.3229815702
1825,0.4,0.2461462461,0.09932451184,0.3242049448,,1825,0.4,0.2475336528,0.09947214076,0.3258906611
1826,0.4,0.2446386763,0.09907922657,0.3224807,,1826,0.4,0.2456526238,0.09924516606,0.3235076175
1827,0.4,0.2466425387,0.09935007033,0.3246428725,,1827,0.4,0.2465059724,0.09928522042,0.3245600935
1828,0.4,0.2455679374,0.09919061584,0.3233832582,,1828,0.4,0.2463293517,0.09928903512,0.3241988413
1829,0.4,0.2479170303,0.09949998808,0.3260607968,,1829,0.4,0.2463537658,0.09922990726,0.3243720287
1830,0.4,0.2455316978,0.09919137878,0.3232779725,,1830,0.4,0.2466650454,0.09933023389,0.3245002027
1831,0.4,0.2485380636,0.09954767184,0.326695563,,1831,0.4,0.2457090814,0.09911928093,0.3235034213
1832,0.4,0.2461554014,0.09923868107,0.3238730658,,1832,0.4,0.2472742532,0.09937677324,0.3250968219
1833,0.4,0.2485720144,0.09949006986,0.3266490237,,1833,0.4,0.2456327874,0.09910097036,0.3232707246
1834,0.4,0.2467005221,0.09929475717,0.3244185681,,1834,0.4,0.2480635148,0.09946870753,0.3259345302
1835,0.4,0.2481352311,0.09939966145,0.3260543118,,1835,0.4,0.2460058651,0.09916391293,0.3235335574
1836,0.4,0.2471701118,0.09934015211,0.3248355149,,1836,0.4,0.2491198055,0.09959039649,0.3270690222
1837,0.4,0.2474440073,0.09927873543,0.3252234699,,1837,0.4,0.2463129485,0.09919519348,0.3238105047
1838,0.4,0.2474642253,0.0993542665,0.3251223804,,1838,0.4,0.250471354,0.09973611806,0.3285884176
1839,0.4,0.246848914,0.09915323177,0.3244860883,,1839,0.4,0.2461321317,0.09917268674,0.323482059
1840,0.4,0.2479353408,0.0994168276,0.3255557304,,1840,0.4,0.2493402952,0.09954385714,0.327410438
1841,0.4,0.2467379062,0.09918184202,0.3246726271,,1841,0.4,0.2477724531,0.0993466371,0.3257743128
1842,0.4,0.2487619865,0.09946680018,0.3268920201,,1842,0.4,0.2484888539,0.09938707293,0.3265620485
1843,0.4,0.2477331617,0.09931230479,0.3255553489,,1843,0.4,0.2483641132,0.09939165057,0.3262332213
1844,0.4,0.2499701023,0.09960832558,0.3280894547,,1844,0.4,0.2481493455,0.09930887156,0.3260112057
1845,0.4,0.2476549603,0.09931268626,0.3252612355,,1845,0.4,0.2486361014,0.09942865317,0.3263282073
1846,0.4,0.2503904823,0.09962892497,0.3284007343,,1846,0.4,0.2475660778,0.09921808168,0.3251414539
1847,0.4,0.2483122333,0.09937295854,0.3258303889,,1847,0.4,0.2493944639,0.09949541044,0.327059867
1848,0.4,0.2503107551,0.09955110507,0.3282199175,,1848,0.4,0.247550056,0.0991936676,0.3249976397
1849,0.4,0.2487444389,0.09938402117,0.3262431395,,1849,0.4,0.2503389839,0.09958620032,0.3280497818
1850,0.4,0.2502954963,0.09948739957,0.328123787,,1850,0.4,0.2472662423,0.09914979854,0.3245131726
1851,0.4,0.2489954462,0.09939851704,0.3263415588,,1851,0.4,0.2510363112,0.09964151348,0.3286509787
1852,0.4,0.2490461817,0.09930009775,0.3264052643,,1852,0.4,0.2487825859,0.09932947095,0.3259318599
1853,0.4,0.2500071049,0.09949045133,0.3271998665,,1853,0.4,0.251841976,0.09968690842,0.3292922299
1854,0.4,0.2489428033,0.09925546575,0.325962759,,1854,0.4,0.2496382233,0.09939660968,0.3266883151
1855,0.4,0.2506441599,0.09951524688,0.3278247145,,1855,0.4,0.2510591994,0.09952669099,0.3282958301
1856,0.4,0.2496977326,0.09935731827,0.3266738192,,1856,0.4,0.2503092292,0.09945802637,0.3273730539
1857,0.4,0.2515963093,0.09964837994,0.3288478173,,1857,0.4,0.2509542951,0.09949388456,0.3281722337
1858,0.4,0.2492426388,0.09932870801,0.3261309873,,1858,0.4,0.2501856329,0.09947824428,0.3272250435
1859,0.4,0.2520037193,0.09972619984,0.3293750089,,1859,0.4,0.2497927187,0.09937829912,0.3269233007
1860,0.4,0.2494219298,0.0994091982,0.3264399781,,1860,0.4,0.250216532,0.09953203157,0.3274329447
1861,0.4,0.251708843,0.0997254369,0.3292792599,,1861,0.4,0.2487158286,0.09931535656,0.3258666285
1862,0.4,0.2493532651,0.09946756312,0.326581122,,1862,0.4,0.2501333715,0.09958581885,0.3276068951
1863,0.4,0.2502134802,0.09958620032,0.3278956679,,1863,0.4,0.2482172472,0.099379825,0.3256194359
1864,0.4,0.2488520134,0.09950571013,0.3263995422,,1864,0.4,0.250223017,0.09972467396,0.3281413347
1865,0.4,0.2494406218,0.09957284887,0.3275294566,,1865,0.4,0.2466021029,0.09930124216,0.324228596
1866,0.4,0.2479223708,0.09951677276,0.3257514246,,1866,0.4,0.2496359345,0.09975404716,0.3278579024
1867,0.4,0.2470541449,0.0993721956,0.325037694,,1867,0.4,0.2469023198,0.09944467492,0.3247668502
1868,0.4,0.2477655866,0.09956636387,0.3257727869,,1868,0.4,0.2492060177,0.09973001454,0.3275645519
1869,0.4,0.2459967098,0.09930925303,0.3239634742,,1869,0.4,0.2467508762,0.09948816251,0.3247565506
1870,0.4,0.2476137615,0.09961404764,0.3257479913,,1870,0.4,0.2476450421,0.0995877262,0.3258620509
1871,0.4,0.246319815,0.0994423861,0.3243643993,,1871,0.4,0.2469694586,0.09954881625,0.3251059772
1872,0.4,0.24836068,0.099743366,0.3266944186,,1872,0.4,0.2472120735,0.09951524688,0.3254584555
1873,0.4,0.2458139856,0.09940576497,0.323781513,,1873,0.4,0.2468344181,0.0995659824,0.3249472856
1874,0.4,0.248729943,0.09980821591,0.3271163245,,1874,0.4,0.2462259733,0.09941415731,0.3242739909
1875,0.4,0.2462595427,0.09949350309,0.3242457621,,1875,0.4,0.2471846077,0.09962396586,0.3253138784
1876,0.4,0.2487230766,0.09978380183,0.3271056434,,1876,0.4,0.2458048304,0.09937906206,0.3237296331
1877,0.4,0.2466684786,0.09954576449,0.3246535536,,1877,0.4,0.2477465131,0.09969530077,0.3259032496
1878,0.4,0.2481111985,0.09967889755,0.3263526214,,1878,0.4,0.2458239039,0.09940843526,0.3236121403
1879,0.4,0.2469297857,0.09957513769,0.3248370407,,1879,0.4,0.2482164843,0.09974565482,0.3263552917
1880,0.4,0.2472341988,0.09955339389,0.3252524617,,1880,0.4,0.2467005221,0.09952516511,0.3245417829
1881,0.4,0.2473822092,0.0996209141,0.3253337148,,1881,0.4,0.250062418,0.09998445509,0.3284697804
1882,0.4,0.246951148,0.09946985194,0.3249697923,,1882,0.4,0.2457277734,0.09942941611,0.3233260377
1883,0.4,0.2473883127,0.09964990582,0.3251857044,,1883,0.4,0.2478834609,0.09968500107,0.3258075007
1884,0.4,0.2470854255,0.09957437475,0.3248633622,,1884,0.4,0.2475927807,0.09964036907,0.3253810171
1885,0.4,0.2481165391,0.0997025487,0.3259780178,,1885,0.4,0.2479204635,0.09964799847,0.3258086451
1886,0.4,0.2473299478,0.09959802589,0.3250987292,,1886,0.4,0.2477793196,0.09966440169,0.3255339866
1887,0.4,0.2484877095,0.09975824333,0.3262957824,,1887,0.4,0.2476538159,0.09962549174,0.3253497365
1888,0.4,0.2475828625,0.099647617,0.3252200367,,1888,0.4,0.2479994278,0.09970407458,0.3256346947
1889,0.4,0.2486738669,0.09977502801,0.3263880981,,1889,0.4,0.2475878216,0.09961175882,0.3251548053
1890,0.4,0.247805641,0.09967050521,0.3253684286,,1890,0.4,0.2483698353,0.09975900627,0.3256888635
1891,0.4,0.251702358,0.1001656534,0.3293639463,,1891,0.4,0.24631333,0.09936342179,0.3233126863
1892,0.4,0.2459555111,0.09947824428,0.3227389552,,1892,0.4,0.2487020957,0.09985017762,0.3258696803
1893,0.4,0.2519167442,0.1001862528,0.3297660158,,1893,0.4,0.2454679923,0.09927873543,0.3224318718
1894,0.4,0.2456533867,0.09946260401,0.322455523,,1894,0.4,0.2488920678,0.09988832463,0.3261790525
1895,0.4,0.2475569225,0.09961595499,0.3247420547,,1895,0.4,0.2468233555,0.0995800968,0.3238223303
1896,0.4,0.2478342512,0.09971933338,0.3250251055,,1896,0.4,0.2496496674,0.09994668955,0.3272029182
1897,0.4,0.246867606,0.09953203157,0.3240378609,,1897,0.4,0.2473070596,0.09965448347,0.3244647259
1898,0.4,0.2482180102,0.0997738836,0.3255400901,,1898,0.4,0.2493532651,0.09987611759,0.326918723
1899,0.4,0.2465483156,0.09950876189,0.3236273991,,1899,0.4,0.2475855327,0.09968652695,0.324743962
1900,0.4,0.2484568104,0.09979677181,0.3257876642,,1900,0.4,0.2480219345,0.09970827075,0.3253554586
1901,0.4,0.2471891853,0.09963350261,0.324317097,,1901,0.4,0.2478140333,0.09971590015,0.3250239611
1902,0.4,0.2494390959,0.09993257516,0.3269854803,,1902,0.4,0.247460792,0.09961366617,0.3248503922
1903,0.4,0.2469473333,0.09962625468,0.3241484872,,1903,0.4,0.2479441146,0.09975404716,0.3252967122
1904,0.4,0.2496332642,0.09995851513,0.3273513101,,1904,0.4,0.2466345278,0.09953622774,0.3239821663
1905,0.4,0.2472612832,0.099692249,0.3245990034,,1905,0.4,0.2480513077,0.09978761653,0.3255110984
1906,0.4,0.2482256396,0.09977884272,0.3257865198,,1906,0.4,0.2473345254,0.09967546432,0.3247927902
1907,0.4,0.2477999189,0.09974832511,0.3253070119,,1907,0.4,0.2492514126,0.09994821544,0.3269686956
1908,0.4,0.2498751162,0.09993295663,0.3278613356,,1908,0.4,0.2453463033,0.09939241351,0.3226130701
1909,0.4,0.2472193215,0.09970407458,0.3246493575,,1909,0.4,0.2493906492,0.09996500012,0.3271510383
1910,0.4,0.2473688577,0.09962358439,0.3249133348,,1910,0.4,0.2468782872,0.09963731731,0.3242591136
1911,0.4,0.2478975753,0.0997803686,0.3254111532,,1911,0.4,0.2497026917,0.09999170303,0.3275210643
1912,0.4,0.2467298953,0.09956521946,0.3241214029,,1912,0.4,0.2473612283,0.09971666309,0.3247767685
1913,0.4,0.2482599719,0.09983530029,0.3258239039,,1913,0.4,0.2486692893,0.09984865174,0.3263175262
1914,0.4,0.2472467873,0.09967393844,0.3246363875,,1914,0.4,0.2478289107,0.09976968743,0.325305486
1915,0.4,0.2493158811,0.09998407362,0.327066352,,1915,0.4,0.249119424,0.09988145817,0.3269480962
1916,0.4,0.2462648833,0.09956407505,0.3235228763,,1916,0.4,0.2477541425,0.09979677181,0.3251849415
1917,0.4,0.2497011659,0.1000596047,0.3274661326,,1917,0.4,0.2475710369,0.09971590015,0.3250422717
1918,0.4,0.2473154519,0.09976854302,0.3246241804,,1918,0.4,0.2483114703,0.09990587226,0.3257651575
1919,0.4,0.2499395847,0.1000935555,0.3277087476,,1919,0.4,0.2470369788,0.09968004196,0.3243373149
1920,0.4,0.2478899459,0.09984292969,0.3251876118,,1920,0.4,0.2490217676,0.09997720716,0.3264758363
1921,0.4,0.2496824738,0.1000058174,0.3273638986,,1921,0.4,0.2470407935,0.09968576401,0.3242400401
1922,0.4,0.2483068927,0.09987764347,0.3255713707,,1922,0.4,0.2498144625,0.1000668526,0.3272963784
1923,0.4,0.2489492883,0.09988527287,0.3263873352,,1923,0.4,0.2475485301,0.09977121331,0.3246337172
1924,0.4,0.2487833488,0.09993486398,0.3259570369,,1924,0.4,0.2506590373,0.100157261,0.3281256944
1925,0.4,0.2483458026,0.0997841833,0.325509954,,1925,0.4,0.2484518513,0.0998696326,0.3254706626
1926,0.4,0.2496706483,0.1000164986,0.3267485874,,1926,0.4,0.2514231219,0.1001976969,0.328730706
1927,0.4,0.2486113058,0.09978837947,0.3253985647,,1927,0.4,0.2495840546,0.09997148511,0.3263652099
1928,0.4,0.2506121164,0.1001046182,0.3275275493,,1928,0.4,0.2510458479,0.100088215,0.327971199
1929,0.4,0.249711847,0.09994211191,0.3264498963,,1929,0.4,0.2499212741,0.1000374794,0.326881339
1930,0.4,0.2513369096,0.1002385142,0.328501061,,1930,0.4,0.2502130987,0.1000336647,0.3273535989
1931,0.4,0.2488184441,0.09992113106,0.3257170922,,1931,0.4,0.2497915743,0.10006876,0.3268538731
1932,0.4,0.251740505,0.1003228191,0.3291293422,,1932,0.4,0.2492105953,0.09992990487,0.3262755645
1933,0.4,0.2491571895,0.1000050545,0.3261241208,,1933,0.4,0.2500406742,0.1001278878,0.3271693489
1934,0.4,0.2515841022,0.1002995494,0.3290149012,,1934,0.4,0.248590325,0.09989747991,0.3255553489
1935,0.4,0.2495043273,0.1000660897,0.3265475526,,1935,0.4,0.2505655771,0.1002129557,0.3278472212
1936,0.4,0.2508928784,0.1002121927,0.3283404621,,1936,0.4,0.24857087,0.09994173044,0.3255919701
1937,0.4,0.2496504303,0.1001080514,0.3268126743,,1937,0.4,0.2511477005,0.100311375,0.3286135946
1938,0.4,0.2498266695,0.1000771523,0.3272044441,,1938,0.4,0.2487612236,0.1000119209,0.3258425959
1939,0.4,0.2497374055,0.1001507761,0.3269610662,,1939,0.4,0.2515135303,0.1003705028,0.3291068355
1940,0.4,0.2487341392,0.09996042248,0.326007391,,1940,0.4,0.2489752283,0.1000771523,0.3261573087
1941,0.4,0.2499704838,0.1002030375,0.3273032449,,1941,0.4,0.2512762559,0.1003388408,0.3289393701
1942,0.4,0.2482092363,0.09994287485,0.3254584555,,1942,0.4,0.2492090695,0.100138569,0.3265074983
1943,0.4,0.2501204015,0.1002606394,0.3275428081,,1943,0.4,0.249891138,0.1001900675,0.3273726724
1944,0.4,0.248749398,0.100080967,0.3260695706,,1944,0.4,0.2493971342,0.1001854898,0.3267817753
1945,0.4,0.2509821424,0.1003991131,0.3286135946,,1945,0.4,0.2494467253,0.1001236917,0.3269675512
1946,0.4,0.2483503803,0.1000645638,0.3256442315,,1946,0.4,0.2493616575,0.1002110483,0.3267592685
1947,0.4,0.251236583,0.1004349713,0.3289508142,,1947,0.4,0.2484255299,0.1000210762,0.325796438
1948,0.4,0.2486967551,0.1001465799,0.32605126,,1948,0.4,0.2496969697,0.1002888682,0.3271876594
1949,0.4,0.2509813795,0.1004185681,0.328717736,,1949,0.4,0.2480268936,0.1000287056,0.3253237966
1950,0.4,0.2489298333,0.1002007486,0.3263270629,,1950,0.4,0.2501722814,0.1003727916,0.3277362134
1951,0.4,0.2501829626,0.1003060344,0.327805641,,1951,0.4,0.248002861,0.1000569344,0.3252299549
