PackNum,O1,O2,T3,T4,,PackNum,O1,O2,T3,T4,,,,,,,,,,,,
1940,0.2009649286,0.2099104022,0.0997776983,0.2207811554,,1940,0.2009645471,0.2099107837,0.09977693536,0.2207880218,,,,,,,,,,,,
1941,0.2009721765,0.2099226093,0.09977426507,0.220798703,,1941,0.200966073,0.2099027728,0.09978227595,0.2207815368,,,,,,,,,,,,
1942,0.2009775171,0.2099168872,0.09978685359,0.2208002289,,1942,0.2009759912,0.2099241351,0.09978342036,0.2208067139,,,,,,,,,,,,
1943,0.2009630212,0.2099180316,0.0997776983,0.2208070953,,1943,0.2009729395,0.2099180316,0.09978685359,0.2208124359,,,,,,,,,,,,
1944,0.2009866724,0.2099302387,0.09979524593,0.2208460053,,1944,0.2009958277,0.2099500751,0.09980516415,0.2208818635,,,,,,,,,,,,
1945,0.2009561548,0.2099084949,0.09979715328,0.2208288391,,1945,0.2009416589,0.2098993396,0.09980592709,0.2208124359,,,,,,,,,,,,
1946,0.2009416589,0.2099195575,0.09980363827,0.2208330353,,1946,0.200959588,0.2099481678,0.09980363827,0.220868512,,,,,,,,,,,,
1947,0.2009340295,0.2098993396,0.09982271178,0.2208299835,,1947,0.2009572992,0.2099378681,0.09985132203,0.2208601197,,,,,,,,,,,,
1948,0.200960351,0.209971056,0.0998478888,0.2208791932,,1948,0.2009492883,0.2099844074,0.09984102234,0.2208761414,,,,,,,,,,,,
1949,0.2009233484,0.2099699115,0.09985704408,0.2208448609,,1949,0.2009309778,0.2099981403,0.09985818849,0.2208624085,,,,,,,,,,,,
1950,0.2009248742,0.2100053883,0.09984636292,0.2208677491,,1950,0.2009202966,0.2099825001,0.0998593329,0.2208589753,,,,,,,,,,,,
1951,0.2009286889,0.2099542713,0.09987611759,0.2208540162,,1951,0.2009412774,0.2099413013,0.09989023198,0.2208700379,,,,,,,,,,,,
1952,0.2009416589,0.2099462604,0.09989328374,0.2209055146,,1952,0.2009050378,0.2098798846,0.09988412846,0.220862027,,,,,,,,,,,,
1953,0.2009187707,0.2098730181,0.09990091314,0.2208658417,,1953,0.2009328851,0.2098894214,0.09991159431,0.2208891114,,,,,,,,,,,,
1954,0.2009161004,0.209868822,0.09989061345,0.2208799561,,1954,0.2008970269,0.2098291491,0.09989137639,0.2208326538,,,,,,,,,,,,
1955,0.2009199151,0.2098577593,0.09989824285,0.2208639344,,1955,0.2009328851,0.209875307,0.09990777961,0.2208952149,,,,,,,,,,,,
1956,0.2009237298,0.2098451708,0.09989595403,0.2208769044,,1956,0.2009176263,0.2098116015,0.09990701667,0.2208467682,,,,,,,,,,,,
1957,0.2009359369,0.2098268603,0.09990129461,0.2208837708,,1957,0.2009248742,0.2098131273,0.09988412846,0.2208791932,,,,,,,,,,,,
1958,0.2009195337,0.2098051165,0.09987878788,0.2208738526,,1958,0.2009210595,0.2098085497,0.09988450993,0.2208734711,,,,,,,,,,,,
1959,0.2009233484,0.2098150347,0.09989595403,0.2208902558,,1959,0.2009355554,0.2098249529,0.09989099492,0.2209177217,,,,,,,,,,,,
1960,0.2009103784,0.2097677324,0.09987688053,0.2208711823,,1960,0.2009069451,0.2097765062,0.09989824285,0.2208658417,,,,,,,,,,,,
1961,0.200909234,0.209804735,0.09989862432,0.2208872041,,1961,0.200902749,0.2098127459,0.09988756169,0.2208914002,,,,,,,,,,,,
1962,0.2008825311,0.2097833727,0.09989595403,0.2208589753,,1962,0.200889779,0.2098081682,0.09989671697,0.2208883485,,,,,,,,,,,,
1963,0.2008852013,0.209817705,0.09989137639,0.2208902558,,1963,0.2008798608,0.2098131273,0.09988908757,0.2208887299,,,,,,,,,,,,
1964,0.2008844384,0.2097944353,0.09989900579,0.2208887299,,1964,0.2008794793,0.2097631548,0.09988527287,0.2208864411,,,,,,,,,,,,
1965,0.2008760461,0.2097475145,0.099877262,0.2208868226,,1965,0.2008836755,0.2097265336,0.09989213933,0.220882245,,,,,,,,,,,,
1966,0.2008913049,0.2097177598,0.09990091314,0.2208906373,,1966,0.2008783349,0.2096990678,0.09988832463,0.2208933076,,,,,,,,,,,,
1967,0.2008661278,0.209689531,0.09988183964,0.2208948335,,1967,0.2008615502,0.2096624467,0.09989061345,0.2208803376,,,,,,,,,,,,
1968,0.2008695611,0.209664354,0.09989557256,0.2208898744,,1968,0.2008741387,0.2096635911,0.0999001502,0.2208971223,,,,,,,,,,,,
1969,0.2008977899,0.2096933457,0.09990091314,0.2209375581,,1969,0.2008649834,0.2096311661,0.0999142646,0.2208841523,,,,,,,,,,,,
1970,0.2008523949,0.2096094223,0.09989786138,0.2208688935,,1970,0.2008523949,0.2096250626,0.09987649906,0.220882245,,,,,,,,,,,,
1971,0.2008440026,0.2096254441,0.09987611759,0.2208841523,,1971,0.200838662,0.2096056076,0.09987840641,0.2208650788,,,,,,,,,,,,
1972,0.2008466729,0.2096231552,0.09987611759,0.2208837708,,1972,0.2008577355,0.2096338364,0.09988374699,0.2208906373,,,,,,,,,,,,
1973,0.2008470543,0.2096147629,0.09989480962,0.220869275,,1973,0.2008462914,0.2096109482,0.09990739814,0.2208765229,,,,,,,,,,,,
1974,0.2008649834,0.2096258255,0.09991388313,0.220894452,,1974,0.2008852013,0.2096613022,0.09992151253,0.220926114,,,,,,,,,,,,
1975,0.2008485802,0.209614,0.09990587226,0.2208875855,,1975,0.2008428582,0.209607515,0.09988756169,0.2208902558,,,,,,,,,,,,
1976,0.2008478173,0.2096086594,0.09989061345,0.2209028443,,1976,0.2008592614,0.2096323105,0.09989519109,0.2209222993,,,,,,,,,,,,
1977,0.2008405693,0.2096147629,0.09990930549,0.2209108552,,1977,0.2008546837,0.2096414658,0.09991121284,0.2209440431,,,,,,,,,,,,
1978,0.2008600243,0.2096563431,0.09990777961,0.2209680757,,1978,0.2008680352,0.2096567246,0.09991235725,0.2209779939,,,,,,,,,,,,
1979,0.2008604058,0.209631929,0.09991922371,0.2209757051,,1979,0.2008497246,0.2096288773,0.0999180793,0.2209909639,,,,,,,,,,,,
1980,0.200858117,0.2096452805,0.09991235725,0.221008893,,1980,0.2008455285,0.2096178147,0.09990625373,0.2209860048,,,,,,,,,,,,
1981,0.2008501061,0.2096185776,0.09990625373,0.2209928713,,1981,0.2008504876,0.2096300217,0.09989862432,0.2210146151,,,,,,,,,,,,
1982,0.2008626946,0.2096395584,0.09989366521,0.2210401736,,1982,0.2008535393,0.2096086594,0.09988679875,0.2210203371,,,,,,,,,,,,
1983,0.2008523949,0.2096094223,0.09988183964,0.2210291109,,1983,0.2008569726,0.209607515,0.09988222111,0.2210344515,,,,,,,,,,,,
1984,0.2008615502,0.2095991226,0.09988260258,0.2210455142,,1984,0.200844384,0.2095598312,0.09989557256,0.2210169039,,,,,,,,,,,,
1985,0.2008749017,0.2095903488,0.09989709844,0.2210436068,,1985,0.2008855828,0.2096212479,0.09989404668,0.2210668765,,,,,,,,,,,,
1986,0.2008775719,0.2096445176,0.09988336552,0.2210684024,,1986,0.2008676537,0.2096342179,0.09991159431,0.2210100374,,,,,,,,,,,,
1987,0.2008878716,0.2096910569,0.09991273872,0.2210489474,,1987,0.2008798608,0.2097078416,0.09988908757,0.2210588656,,,,,,,,,,,,
1988,0.2008626946,0.2096769425,0.09988069523,0.2210272036,,1988,0.2008760461,0.2096582505,0.09988222111,0.2210230074,,,,,,,,,,,,
1989,0.2008874902,0.2096551987,0.09988794316,0.2210416994,,1989,0.2008905419,0.2096571061,0.09989557256,0.2210622988,,,,,,,,,,,,
1990,0.2008642205,0.2096044632,0.09988412846,0.2210291109,,1990,0.2008787164,0.2096189591,0.09988450993,0.2210539065,,,,,,,,,,,,
1991,0.2008817681,0.2096223923,0.09987993229,0.2210645877,,1991,0.2008787164,0.2096227738,0.0998810767,0.2210714541,,,,,,,,,,,,
1992,0.2008764275,0.2095968338,0.09989290227,0.2210451327,,1992,0.200889016,0.2096113297,0.09987802494,0.2210603915,,,,,,,,,,,,
1993,0.2008790978,0.2096231552,0.09986505496,0.2210569583,,1993,0.2008596428,0.2096216294,0.09986505496,0.2210455142,,,,,,,,,,,,
1994,0.2008722314,0.2096433731,0.09988069523,0.2210466586,,1994,0.2008817681,0.209664354,0.09988603581,0.2210691653,,,,,,,,,,,,
1995,0.2008745202,0.2096712205,0.09986810672,0.2210737429,,1995,0.2008459099,0.2096345993,0.09986276613,0.2210481844,,,,,,,,,,,,
1996,0.2008474358,0.2096437546,0.09987115848,0.2210630618,,1996,0.2008493432,0.2096532914,0.09985666261,0.2210745059,,,,,,,,,,,,
1997,0.2008493432,0.2096693131,0.09985284791,0.2210901462,,1997,0.2008268364,0.2096315476,0.09985589967,0.2210519991,,,,,,,,,,,,
1998,0.200838662,0.209645662,0.0998517035,0.221066495,,1998,0.2008405693,0.209652147,0.09985513673,0.2210767947,,,,,,,,,,,,
1999,0.2008363732,0.2096620652,0.09985818849,0.221078702,,1999,0.2008310326,0.2096342179,0.09986124025,0.2210474215,,,,,,,,,,,,
2000,0.2008600243,0.2096574875,0.09987001407,0.2210638247,,2000,0.2008745202,0.2096742722,0.09987459171,0.2210748873,,,,,,,,,,,,
2001,0.2008790978,0.2096822831,0.09987802494,0.2210725985,,2001,0.2008752831,0.2096811387,0.09987802494,0.2210565768,,,,,,,,,,,,
2002,0.200858117,0.2096834275,0.09986658084,0.2210519991,,2002,0.2008642205,0.2097124192,0.09987192142,0.2210836612,,,,,,,,,,,,
2003,0.2008348473,0.2096807572,0.09986925113,0.2210527621,,2003,0.2008295067,0.2096841904,0.0998696326,0.2210527621,,,,,,,,,,,,
2004,0.2008348473,0.209708986,0.09986085878,0.2210748873,,2004,0.2008520134,0.2097307298,0.09986391055,0.2210977756,,,,,,,,,,,,
2005,0.2008188255,0.209690294,0.09986162172,0.2210428439,,2005,0.2008317955,0.209728441,0.09986009584,0.2210596285,,,,,,,,,,,,
2006,0.2008184441,0.2097337816,0.09985322938,0.2210619174,,2006,0.2008085259,0.209741411,0.09984064087,0.2210554324,,,,,,,,,,,,
2007,0.2008016594,0.2097475145,0.09984750733,0.2210325442,,2007,0.2008050926,0.2097856615,0.09984865174,0.2210516177,,,,,,,,,,,,
2008,0.2008031853,0.20982419,0.09984521851,0.2210645877,,2008,0.2008039482,0.2098459338,0.09985132203,0.2210527621,,,,,,,,,,,,
2009,0.2008073814,0.2098535632,0.09985017762,0.22103407,,2009,0.2008031853,0.2098672961,0.09984559998,0.2210329256,,,,,,,,,,,,
2010,0.2008123406,0.209899721,0.0998440741,0.221054288,,2010,0.2008035667,0.2098756884,0.09985818849,0.2210188112,,,,,,,,,,,,
2011,0.2008008965,0.2098852252,0.09985399232,0.2210268221,,2011,0.2008008965,0.2098970508,0.09984979615,0.2210203371,,,,,,,,,,,,
2012,0.2008153923,0.2099207019,0.09985399232,0.221034833,,2012,0.200799752,0.2098882769,0.09986391055,0.2210085116,,,,,,,,,,,,
2013,0.2008081444,0.2099027728,0.09986276613,0.2210310183,,2013,0.2008031853,0.209900484,0.09985055909,0.2210287295,,,,,,,,,,,,
2014,0.2007951744,0.2099111652,0.09984140381,0.2210336886,,2014,0.2007806785,0.2098962878,0.0998517035,0.2210016451,,,,,,,,,,,,
2015,0.2007925041,0.2099195575,0.09984636292,0.2210279665,,2015,0.2008016594,0.209926424,0.09984712586,0.2210519991,,,,,,,,,,,,
2016,0.2007993706,0.2098978137,0.09985361085,0.2210310183,,2016,0.20079403,0.209899721,0.09985666261,0.2210252962,,,,,,,,,,,,
2017,0.2007986076,0.2099298572,0.09984331116,0.221034833,,2017,0.2008146294,0.2099531269,0.09984674439,0.2210493289,,,,,,,,,,,,
2018,0.2007947929,0.2099359607,0.09985094056,0.2210256777,,2018,0.2008031853,0.2099531269,0.09985322938,0.2210268221,,,,,,,,,,,,
2019,0.2008039482,0.2099714374,0.09985856996,0.221028348,,2019,0.2007886894,0.2099825001,0.09985284791,0.2210272036,,,,,,,,,,,,
2020,0.2007684715,0.2099538898,0.09985055909,0.2209951601,,2020,0.2007802971,0.2099737262,0.09984102234,0.2210165224,,,,,,,,,,,,
2021,0.2007837303,0.2099931812,0.09983911499,0.2210245333,,2021,0.2007856377,0.2099924183,0.09983530029,0.2210260592,,,,,,,,,,,,
2022,0.2007791527,0.2099649524,0.09984064087,0.2210008821,,2022,0.2007699974,0.209970293,0.09982614501,0.2209982119,,,,,,,,,,,,
2023,0.2007654197,0.2099794483,0.0998108862,0.2210046969,,2023,0.2007520683,0.2099557972,0.09980630856,0.2209791384,,,,,,,,,,,,
2024,0.2007631309,0.209957323,0.09982004148,0.2209703645,,2024,0.2007665641,0.2099596119,0.09982767089,0.2209631166,,,,,,,,,,,,
2025,0.2007703788,0.2099657154,0.09981546384,0.2209898195,,2025,0.2007452018,0.2099401569,0.09980249386,0.2209425172,,,,,,,,,,,,
2026,0.20075512,0.2099550342,0.09980058651,0.2209490022,,2026,0.2007600792,0.209950838,0.09980440121,0.2209612093,,,,,,,,,,,,
2027,0.2007638939,0.2099714374,0.09980669003,0.2209745607,,2027,0.2007539756,0.2099641895,0.09981622678,0.2209451875,,,,,,,,,,,,
2028,0.200768853,0.2099950886,0.09982156737,0.2209646425,,2028,0.2007772453,0.2100118733,0.09982347472,0.2209627351,,,,,,,,,,,,
2029,0.2007749565,0.2100233174,0.09982309325,0.2209779939,,2029,0.2007772453,0.2100153065,0.09984750733,0.2209573946,,,,,,,,,,,,
2030,0.2007837303,0.2100317097,0.09983758911,0.2209600648,,2030,0.2007890709,0.2100484944,0.09982347472,0.2209654054,,,,,,,,,,,,
2031,0.2007654197,0.2100172138,0.09982767089,0.2209360322,,2031,0.2007715233,0.2100065327,0.0998364447,0.2209367952,,,,,,,,,,,,
2032,0.2007715233,0.2100114918,0.09982843383,0.2209478578,,2032,0.20076809,0.210002718,0.0998211859,0.2209661684,,,,,,,,,,,,
2033,0.2007505424,0.209938631,0.09983530029,0.2209371766,,2033,0.2007604606,0.2099176501,0.09983720764,0.2209486207,,,,,,,,,,,,
2034,0.2007665641,0.2098947619,0.09983224853,0.2209600648,,2034,0.2007596977,0.209875307,0.09982767089,0.2209554872,,,,,,,,,,,,
2035,0.2007497795,0.2098402117,0.09983186706,0.2209306917,,2035,0.2007665641,0.209861574,0.09982957824,0.2209516725,,,,,,,,,,,,
2036,0.20078106,0.2098894214,0.09984827027,0.2209627351,,2036,0.2007829674,0.2098627185,0.09986314761,0.220958539,,,,,,,,,,,,
2037,0.2007589347,0.209810457,0.09985094056,0.2209306917,,2037,0.2007444389,0.2097868059,0.09983339294,0.2209192476,,,,,,,,,,,,
2038,0.2007654197,0.2098028276,0.09983224853,0.2209425172,,2038,0.2007444389,0.2097013566,0.09984140381,0.2209104737,,,,,,,,,,,,
2039,0.2007387168,0.2096105667,0.09984064087,0.2208975038,,2039,0.2007471092,0.2095728012,0.09983377441,0.2209127626,,,,,,,,,,,,
2040,0.2007467277,0.2095079513,0.09982805236,0.2209303102,,2040,0.2007261283,0.2093847364,0.09982995971,0.2208971223,,,,,,,,,,,,
2041,0.2007383354,0.2093328565,0.09983110412,0.2209097108,,2041,0.2007379539,0.2092916577,0.09983148559,0.2209207734,,,,,,,,,,,,
2042,0.2007509239,0.2092588513,0.09982957824,0.2209337434,,2042,0.2007413871,0.2091936199,0.09983339294,0.2209032258,,,,,,,,,,,,
2043,0.2007406242,0.2091806499,0.09982767089,0.2209222993,,2043,0.2007516868,0.2091665355,0.09983949646,0.2209406099,,,,,,,,,,,,
2044,0.2007459648,0.2091276256,0.09983568176,0.2209280214,,2044,0.2007432945,0.2090936747,0.09984292969,0.2209097108,,,,,,,,,,,,
2045,0.2007459648,0.2090868083,0.09983224853,0.2209272584,,2045,0.2007535942,0.2090917674,0.09982576354,0.2209436616,,,,,,,,,,,,
2046,0.2007455833,0.2090543833,0.09983987793,0.2209161958,,2046,0.2007600792,0.2090490427,0.09985055909,0.2209249696,,,,,,,,,,,,
2047,0.2007505424,0.2090425578,0.09982767089,0.2209211549,,2047,0.2007444389,0.2090402689,0.09980211239,0.2209234437,,,,,,,,,,,,
0,0.2007356651,0.2090051737,0.09982347472,0.2208929261,,0,0.2007566459,0.209020051,0.09983911499,0.2209051332,,,,,,,,,,,,
1,0.2007612236,0.2090250101,0.09982995971,0.2209085664,,1,0.2007646568,0.2090334025,0.09982309325,0.2209222993,,,,,,,,,,,,
2,0.2007635124,0.2090166178,0.09983835205,0.2209032258,,2,0.2007844932,0.2090341654,0.09983873352,0.220919629,,,,,,,,,,,,
3,0.2008085259,0.2090620127,0.09983720764,0.220939084,,3,0.2008024223,0.2090528574,0.09983224853,0.2209345064,,,,,,,,,,,,
4,0.2007909782,0.2090288248,0.09983682617,0.2209005555,,4,0.2007864006,0.2090334025,0.09982004148,0.220900174,,,,,,,,,,,,
5,0.2007905968,0.2090574351,0.09982347472,0.220926114,,5,0.2007802971,0.2090303507,0.0998288153,0.2208975038,,,,,,,,,,,,
6,0.20078106,0.2090375986,0.0998250006,0.2209043702,,6,0.2007677086,0.209058961,0.09981660825,0.2209089479,,,,,,,,,,,,
7,0.2007707603,0.2091119853,0.09980173092,0.2209226808,,7,0.2007612236,0.2091348735,0.09981660825,0.2208852967,,,,,,,,,,,,
8,0.2007699974,0.209192857,0.09982042295,0.2208902558,,8,0.2007715233,0.2092378704,0.09980669003,0.220900174,,,,,,,,,,,,
9,0.2007696159,0.2092653363,0.09980401974,0.2209016999,,9,0.2007658012,0.2092641919,0.09982309325,0.2208936891,,,,,,,,,,,,
10,0.2007711418,0.2092870801,0.09980897885,0.220900937,,10,0.2007638939,0.209313783,0.09980020504,0.2209013185,,,,,,,,,,,,
11,0.2007463462,0.2093149274,0.09980020504,0.2208849152,,11,0.2007490165,0.20932599,0.09980249386,0.2208898744,,,,,,,,,,,,
12,0.2007612236,0.2093580335,0.09981584531,0.2208925446,,12,0.2007730491,0.2093992323,0.09981203061,0.2209058961,,,,,,,,,,,,
13,0.2007410057,0.2093725294,0.0998185156,0.2208681306,,13,0.2007463462,0.209383592,0.09982156737,0.2208742341,,,,,,,,,,,,
14,0.2007600792,0.2094137282,0.09980745297,0.220900174,,14,0.2007692344,0.2094362349,0.09981508237,0.2209264955,,,,,,,,,,,,
15,0.20076809,0.209415254,0.09982728942,0.2209028443,,15,0.2007722862,0.2094163984,0.09980554562,0.2208872041,,,,,,,,,,,,
16,0.2007535942,0.2094114393,0.09979677181,0.2208784303,,16,0.2007459648,0.2094183058,0.09980554562,0.22087576,,,,,,,,,,,,
17,0.2007417686,0.2094060988,0.09980669003,0.2208616456,,17,0.2007463462,0.2094221205,0.09980249386,0.220874997,,,,,,,,,,,,
18,0.2007585533,0.2094450087,0.09980249386,0.2208936891,,18,0.2007432945,0.2094331831,0.09980134945,0.2208696564,,,,,,,,,,,,
19,0.2007341392,0.2094305128,0.09981279355,0.2208593567,,19,0.2007356651,0.2094431014,0.09980859738,0.2208681306,,,,,,,,,,,,
20,0.2007329948,0.2094675154,0.0997918127,0.2208975038,,20,0.2006978995,0.2094324202,0.09979906063,0.2208799561,,,,,,,,,,,,
21,0.2007154472,0.2094434828,0.09980897885,0.2208875855,,21,0.2007173545,0.2094419569,0.09980020504,0.2208780488,,,,,,,,,,,,
22,0.2007249839,0.2094587416,0.09979715328,0.2208975038,,22,0.2007200248,0.2094278425,0.09980516415,0.2208784303,,,,,,,,,,,,
23,0.2007196433,0.2094293684,0.09979829769,0.2208940705,,23,0.2007165916,0.2094274611,0.09979677181,0.2208994111,,,,,,,,,,,,
24,0.2007184989,0.2094266981,0.09979448299,0.2208994111,,24,0.2007101066,0.2094221205,0.09979066829,0.2208948335,,,,,,,,,,,,
25,0.200704766,0.2094278425,0.09979219417,0.2208837708,,25,0.200716973,0.2094465346,0.09979295711,0.2208894929,,,,,,,,,,,,
26,0.2006952292,0.209434709,0.09977502801,0.2208761414,,26,0.200691796,0.2094129652,0.09979715328,0.2208566865,,,,,,,,,,,,
27,0.2007078178,0.209434709,0.09980363827,0.2208780488,,27,0.2007272727,0.2094610304,0.09980783444,0.2209013185,,,,,,,,,,,,
28,0.2007081992,0.2094141096,0.09980630856,0.2208582123,,28,0.2007143027,0.2094209761,0.09981050473,0.2208769044,,,,,,,,,,,,
29,0.200710488,0.2094221205,0.09982004148,0.2208967408,,29,0.2007127769,0.2094331831,0.09981241208,0.2208971223,,,,,,,,,,,,
30,0.200704766,0.2094076246,0.0998288153,0.2208723267,,30,0.2007055289,0.2094167799,0.09982156737,0.2208891114,,,,,,,,,,,,
31,0.2007101066,0.2094232649,0.09983797058,0.2208936891,,31,0.2007074363,0.2094278425,0.09984216675,0.2208898744,,,,,,,,,,,,
32,0.2007078178,0.2094392867,0.09984178528,0.2208990296,,32,0.2007005698,0.2094572157,0.09983301147,0.2209016999,,,,,,,,,,,,
33,0.2007032401,0.2094904036,0.09983491882,0.2209181031,,33,0.2006887442,0.2094877334,0.09984483704,0.2208978852,,,,,,,,,,,,
34,0.2007043845,0.2095346542,0.09986047731,0.2208997926,,34,0.2007078178,0.2095666977,0.09986696231,0.2209207734,,,,,,,,,,,,
35,0.2006902701,0.2095861526,0.09986696231,0.2209303102,,35,0.2006818778,0.2095907303,0.0998848914,0.2209222993,,,,,,,,,,,,
36,0.2006902701,0.209614,0.099877262,0.2209272584,,36,0.2006952292,0.209638414,0.09988222111,0.2209394655,,,,,,,,,,,,
37,0.2006937034,0.2096628281,0.0998696326,0.220951291,,37,0.2006727225,0.2096403214,0.09989862432,0.2209119996,,,,,,,,,,,,
38,0.2006948478,0.2096826646,0.09991159431,0.2209367952,,38,0.2006895072,0.2096941087,0.09989595403,0.2209493837,,,,,,,,,,,,
39,0.2006738669,0.2096922013,0.09990472784,0.2209364137,,39,0.2006708152,0.2096891496,0.09992876046,0.220926114,,,,,,,,,,,,
40,0.2006834037,0.2097158525,0.09993486398,0.2209535799,,40,0.2006830222,0.2097421739,0.09993867868,0.2209669313,,,,,,,,,,,,
41,0.2006620413,0.2097292039,0.09995241161,0.2209303102,,41,0.2006525046,0.2097429368,0.09995584484,0.2209165773,,,,,,,,,,,,
42,0.2006563193,0.2097314927,0.09995622631,0.2209173402,,42,0.2006799704,0.2097360704,0.09996690747,0.2209318361,,,,,,,,,,,,
43,0.2006811148,0.2096910569,0.09999818802,0.2209119996,,43,0.200672341,0.2096735093,0.1000058174,0.2209383211,,,,,,,,,,,,
44,0.2006677634,0.2096777055,0.09999742508,0.2209623537,,44,0.200660134,0.2096925828,0.09998140333,0.2209791384,,,,,,,,,,,,
45,0.2006521231,0.2096883866,0.1000016212,0.2209703645,,45,0.2006670005,0.2097299669,0.100011158,0.2210050783,,,,,,,,,,,,
46,0.2006650931,0.2097719286,0.1000153542,0.2210432253,,46,0.2006456381,0.2097745989,0.1000256539,0.2210375033,,,,,,,,,,,,
47,0.2006460196,0.209747133,0.1000443459,0.2210195742,,47,0.2006608969,0.2097330186,0.1000535012,0.2210573397,,,,,,,,,,,,
48,0.2006727225,0.2097204301,0.1000458718,0.2210970126,,48,0.2006582266,0.2096750352,0.100049305,0.2210603915,,,,,,,,,,,,
49,0.200665856,0.2096754166,0.1000638009,0.2210565768,,49,0.2006727225,0.2096811387,0.1000729562,0.2210809909,,,,,,,,,,,,
50,0.2006868369,0.2096845719,0.100075245,0.2211115085,,50,0.2006872184,0.2096571061,0.1000885964,0.2211004458,,,,,,,,,,,,
51,0.200686074,0.2096593949,0.1000844003,0.2211313449,,51,0.2006933219,0.2096757981,0.1001099588,0.2211546146,,,,,,,,,,,,
52,0.2007028586,0.2097005937,0.1001259805,0.2211645328,,52,0.2006612784,0.2096407029,0.1001439096,0.2211420261,,,,,,,,,,,,
53,0.2006570822,0.2096597764,0.1001458169,0.2211755955,,53,0.2006467825,0.2096613022,0.1001442911,0.2211992466,,,,,,,,,,,,
54,0.2006200796,0.2096342179,0.1001465799,0.2211961948,,54,0.2006113058,0.2096349808,0.1001561166,0.2212171757,,,,,,,,,,,,
55,0.2006185538,0.2096654984,0.1001675607,0.2212503636,,55,0.2006185538,0.2096704575,0.1001629831,0.2212846959,,,,,,,,,,,,
56,0.2006093985,0.2096426102,0.1001786234,0.2212812627,,56,0.2006258017,0.2096582505,0.1002087595,0.2213186467,,,,,,,,,,,,
57,0.2006250387,0.2096788499,0.1002240183,0.2213319982,,57,0.2006181723,0.2096860978,0.1002224924,0.221353742,,,,,,,,,,,,
58,0.20059681,0.209639177,0.1002251627,0.2213331426,,58,0.2005952841,0.2096529099,0.1002175333,0.2213617529,,,,,,,,,,,,
59,0.2005865103,0.2096445176,0.1002316477,0.2213915075,,59,0.2005922323,0.2096529099,0.1002522471,0.2214140143,,,,,,,,,,,,
60,0.2005971914,0.2096601578,0.10027895,0.2214498724,,60,0.2005964285,0.209670839,0.1002781871,0.2214838233,,,,,,,,,,,,
61,0.2006055838,0.2096891496,0.100298405,0.2215196815,,61,0.2005846029,0.2096681687,0.1003060344,0.2215185371,,,,,,,,,,,,
62,0.2005807882,0.2096880051,0.1003102306,0.2215368476,,62,0.2005884176,0.2097318742,0.100323582,0.2215799537,,,,,,,,,,,,
63,0.2006071096,0.2097803209,0.1003289226,0.2216104714,,63,0.2005983358,0.2097765062,0.1003586773,0.2216116158,,,,,,,,,,,,
64,0.2005994802,0.2098192309,0.1003712658,0.2216287819,,64,0.2005922323,0.2098470782,0.1003670696,0.2216573922,,,,,,,,,,,,
65,0.2006071096,0.2098936175,0.1003666881,0.2216890542,,65,0.2005971914,0.2098901843,0.1003872875,0.2217024056,,,,,,,,,,,,
66,0.2005910879,0.2098936175,0.1003571514,0.2217397897,,66,0.2005971914,0.2098981952,0.1003739361,0.2217962473,,,,,,,,,,,,
67,0.2005800253,0.2099012469,0.100386906,0.2218404978,,67,0.2005784994,0.2099138354,0.1003968243,0.2218462199,,,,,,,,,,,,
68,0.2005922323,0.2099546527,0.100407124,0.2218630046,,68,0.20059681,0.2099882221,0.100412846,0.2219007701,,,,,,,,,,,,
69,0.2005910879,0.2099844074,0.1004467968,0.2219148845,,69,0.2006021505,0.2099943256,0.1004662518,0.2219454021,,,,,,,,,,,,
70,0.2005880361,0.2100008106,0.1004582409,0.221959135,,70,0.2005777365,0.2100069141,0.1004570965,0.2219808788,,,,,,,,,,,,
71,0.2005674368,0.2099939442,0.1004734997,0.2219759197,,71,0.2005861288,0.2100229359,0.1004822736,0.2220125408,,,,,,,,,,,,
72,0.20058384,0.2100351429,0.1004853253,0.2220590802,,72,0.2005743032,0.210059557,0.1005074506,0.222093031,,,,,,,,,,,,
73,0.2005533224,0.2100378132,0.1005162244,0.2220785352,,73,0.2005842214,0.2100751973,0.1005295759,0.2221521589,,,,,,,,,,,,
74,0.2005926138,0.210104952,0.1005417829,0.2222028944,,74,0.2005804067,0.2101007558,0.1005394941,0.2222372267,,,,,,,,,,,,
75,0.200583077,0.2100923634,0.1005505567,0.222278044,,75,0.2005910879,0.2100828267,0.1005505567,0.2223051284,,,,,,,,,,,,
76,0.2005929953,0.2100881673,0.1005627638,0.2223474716,,76,0.2005807882,0.2100793935,0.1005761152,0.2223783706,,,,,,,,,,,,
77,0.2005792623,0.2100866414,0.1005833631,0.2224180435,,77,0.2005807882,0.2100996114,0.1005768781,0.2224611497,,,,,,,,,,,,
78,0.2005933767,0.2101415731,0.1005887037,0.2225214219,,78,0.2005949026,0.2101408101,0.1006268507,0.222540114,,,,,,,,,,,,
79,0.2005998617,0.2101545431,0.1006226546,0.2225473619,,79,0.2005697256,0.2101400472,0.1006009108,0.2225225663,,,,,,,,,,,,
80,0.2005575185,0.2101411916,0.1005822187,0.2225191331,,80,0.2005487447,0.2101221181,0.1005864149,0.2224676346,,,,,,,,,,,,
